From_ID,To_ID,Time,Fare
KG21,KG23,7,1.5
KG22,KG23,4,1.3
KG23,KG23,0,0.0
KG24,KG23,4,1.1
KG25,KG23,7,1.5
KG26,KG23,9,1.8
KG27,KG23,12,2.3
KG28,KG23,15,2.6
KG29,KG23,18,2.7
KG30,KG23,25,2.8
KG31,KG23,28,3.2
KG33,KG23,31,3.3
KG34,KG23,34,3.4
KG35,KG23,36,3.6
KJ1,KG24,46,5.1
KJ2,KG24,43,5.3
KJ3,KG24,39,4.9
KJ4,KG24,37,4.7
KJ5,KG24,31,4.6
KJ6,KG24,29,4.3
KJ7,KG24,28,4.2
KJ8,KG24,27,4.0
KJ9,KG24,25,3.8
KJ10,KG24,24,3.7
KJ11,KG24,22,3.4
KJ12,KG24,20,3.2
KJ13,KG24,18,2.7
KJ14,KG24,17,2.7
KJ15,KG24,20,3.2
KJ16,KG24,22,3.4
KJ17,KG24,25,3.8
KJ18,KG24,26,3.8
KJ19,KG24,28,4.0
KJ20,KG24,32,4.5
KJ21,KG24,34,4.7
KJ22,KG24,37,4.6
KJ23,KG24,40,4.9
KJ24,KG24,42,5.1
KJ25,KG24,45,4.9
KJ26,KG24,47,5.0
KJ27,KG24,50,5.3
KJ28,KG24,51,5.5
KJ29,KG24,55,5.1
KJ30,KG24,57,5.2
KJ31,KG24,60,5.5
KJ32,KG24,61,5.6
KJ33,KG24,64,5.0
KJ34,KG24,66,5.1
KJ35,KG24,69,5.1
KJ36,KG24,72,4.7
KJ37,KG24,76,4.3
KG4,KG24,56,4.0
KG5,KG24,53,3.9
KG5A,KG24,48,3.6
KG6,KG24,46,3.5
KG7,KG24,42,3.2
KG8,KG24,40,3.8
KG9,KG24,38,3.6
KG10,KG24,36,3.4
KG12,KG24,33,3.7
KG12A,KG24,30,3.5
KG13,KG24,28,3.5
KG14,KG24,25,3.3
KG15,KG24,23,2.7
KG16,KG24,21,2.7
KG17,KG24,16,2.5
KG18A,KG24,11,2.3
KG20,KG24,11,1.9
KG21,KG24,10,1.8
KG22,KG24,7,1.5
KG23,KG24,4,1.1
KG24,KG24,0,0.0
KG25,KG24,4,1.3
KG26,KG24,7,1.7
KG27,KG24,9,2.1
KG28,KG24,12,2.4
KG29,KG24,15,2.8
KG30,KG24,18,2.7
KG31,KG24,25,3.0
KG33,KG24,28,3.1
KG34,KG24,31,3.3
KG35,KG24,34,3.5
KJ1,KG25,48,5.4
KJ2,KG25,45,5.6
KJ3,KG25,41,5.2
KJ4,KG25,39,5.0
KJ5,KG25,33,4.8
KJ6,KG25,31,4.6
KJ7,KG25,30,4.5
KJ8,KG25,29,4.3
KJ9,KG25,27,4.1
KJ10,KG25,26,4.0
KJ11,KG25,24,3.7
KJ12,KG25,22,3.5
KJ13,KG25,20,3.1
KJ14,KG25,19,2.8
KJ15,KG25,22,3.1
KJ16,KG25,24,3.4
KJ17,KG25,27,3.7
KJ18,KG25,28,3.8
KJ19,KG25,30,4.0
KJ20,KG25,34,4.5
KJ21,KG25,36,4.7
KJ22,KG25,39,4.6
KJ23,KG25,42,4.9
KJ24,KG25,44,5.0
KJ25,KG25,47,4.9
KJ26,KG25,49,5.0
KJ27,KG25,52,5.2
KJ28,KG25,53,5.5
KJ29,KG25,57,5.1
KJ30,KG25,59,5.2
KJ31,KG25,62,5.5
KJ32,KG25,63,5.6
KJ33,KG25,66,5.0
KJ34,KG25,68,5.1
KJ35,KG25,71,5.4
KJ36,KG25,74,5.0
KJ37,KG25,78,4.6
KG4,KG25,58,4.1
KG5,KG25,61,4.0
KG5A,KG25,50,3.8
KG6,KG25,48,3.7
KG7,KG25,44,3.4
KG8,KG25,42,3.2
KG9,KG25,40,3.8
KG10,KG25,38,3.6
KG12,KG25,35,3.4
KG12A,KG25,33,3.7
KG13,KG25,30,3.3
KG14,KG25,28,3.1
KG15,KG25,25,3.0
KG16,KG25,23,2.8
KG17,KG25,21,2.6
KG18A,KG25,16,2.6
KG20,KG25,11,2.3
KG21,KG25,11,2.1
KG22,KG25,10,1.8
KG23,KG25,7,1.5
KG24,KG25,4,1.3
KG25,KG25,0,0.0
KG26,KG25,4,1.2
KG27,KG25,7,1.8
KG28,KG25,9,2.0
KG29,KG25,12,2.4
KG30,KG25,15,2.6
KG31,KG25,18,2.7
KG33,KG25,25,3.3
KG34,KG25,28,3.4
KG35,KG25,31,3.2
KJ1,KG26,51,5.8
KJ2,KG26,48,5.9
KJ3,KG26,44,5.6
KJ4,KG26,42,5.4
KJ5,KG26,36,5.2
KJ6,KG26,34,5.0
KJ7,KG26,33,4.9
KJ8,KG26,32,4.7
KJ9,KG26,30,4.4
KJ10,KG26,29,4.3
KJ11,KG26,27,4.1
KJ12,KG26,25,3.8
KJ13,KG26,23,3.5
KJ14,KG26,22,3.0
KJ15,KG26,25,3.4
KJ16,KG26,27,3.7
KJ17,KG26,30,4.0
KJ18,KG26,31,4.1
KJ19,KG26,33,4.2
KJ20,KG26,37,4.8
KJ21,KG26,39,5.0
KJ22,KG26,42,4.9
KJ23,KG26,45,5.1
KJ24,KG26,47,5.3
KJ25,KG26,50,5.2
KJ26,KG26,52,5.3
KJ27,KG26,55,5.5
KJ28,KG26,56,5.8
KJ29,KG26,60,5.5
KJ30,KG26,62,5.5
KJ31,KG26,65,5.7
KJ32,KG26,66,5.8
KJ33,KG26,69,5.3
KJ34,KG26,71,5.4
KJ35,KG26,74,5.7
KJ36,KG26,77,5.3
KJ37,KG26,81,4.9
KG4,KG26,61,4.3
KG5,KG26,64,4.2
KG5A,KG26,53,3.9
KG6,KG26,51,3.8
KG7,KG26,47,3.5
KG8,KG26,45,3.4
KG9,KG26,43,3.2
KG10,KG26,41,3.8
KG12,KG26,38,3.6
KG12A,KG26,35,3.4
KG13,KG26,33,3.5
KG14,KG26,30,3.4
KG15,KG26,28,3.3
KG16,KG26,25,3.0
KG17,KG26,23,2.9
KG18A,KG26,21,2.7
KG20,KG26,16,2.7
KG21,KG26,11,2.4
KG22,KG26,11,2.2
KG23,KG26,10,1.8
KG24,KG26,7,1.7
KG25,KG26,4,1.2
KG26,KG26,0,0.0
KG27,KG26,4,1.4
KG28,KG26,7,1.8
KG29,KG26,9,2.0
KG30,KG26,12,2.2
KG31,KG26,15,2.6
KG33,KG26,18,3.0
KG34,KG26,25,3.1
KG35,KG26,28,3.4
KJ1,KG27,53,6.3
KJ2,KG27,50,6.4
KJ3,KG27,46,6.1
KJ4,KG27,44,5.9
KJ5,KG27,38,5.7
KJ6,KG27,36,5.5
KJ7,KG27,35,5.4
KJ8,KG27,34,5.2
KJ9,KG27,32,4.9
KJ10,KG27,31,4.8
KJ11,KG27,29,4.6
KJ12,KG27,27,4.3
KJ13,KG27,25,4.0
KJ14,KG27,24,3.5
KJ15,KG27,27,3.8
KJ16,KG27,29,4.1
KJ17,KG27,32,4.4
KJ18,KG27,33,4.5
KJ19,KG27,35,4.7
KJ20,KG27,39,5.2
KJ21,KG27,41,5.4
KJ22,KG27,44,5.3
KJ23,KG27,47,5.6
KJ24,KG27,49,5.7
KJ25,KG27,52,5.6
KJ26,KG27,54,5.7
KJ27,KG27,57,5.9
KJ28,KG27,58,6.2
KJ29,KG27,62,5.9
KJ30,KG27,64,5.9
KJ31,KG27,67,6.2
KJ32,KG27,68,6.3
KJ33,KG27,71,5.7
KJ34,KG27,73,5.8
KJ35,KG27,76,6.2
KJ36,KG27,79,5.8
KJ37,KG27,83,5.4
KG4,KG27,63,4.5
KG5,KG27,66,4.4
KG5A,KG27,55,4.1
KG6,KG27,53,4.0
KG7,KG27,49,3.7
KG8,KG27,47,3.6
KG9,KG27,45,3.4
KG10,KG27,43,3.3
KG12,KG27,40,3.8
KG12A,KG27,38,3.6
KG13,KG27,35,3.3
KG14,KG27,33,3.7
KG15,KG27,30,3.2
KG16,KG27,28,3.5
KG17,KG27,25,3.3
KG18A,KG27,23,3.1
KG20,KG27,21,2.9
KG21,KG27,16,2.6
KG22,KG27,11,2.7
KG23,KG27,11,2.3
KG24,KG27,10,2.1
KG25,KG27,7,1.8
KG26,KG27,4,1.4
KG27,KG27,0,0.0
KG28,KG27,4,1.2
KG29,KG27,7,1.6
KG30,KG27,9,1.8
KG31,KG27,12,2.1
KG33,KG27,15,2.6
KG34,KG27,18,2.7
KG35,KG27,25,3.0
KJ1,KG28,56,6.2
KJ2,KG28,53,6.4
KJ3,KG28,49,6.0
KJ4,KG28,47,5.8
KJ5,KG28,41,5.6
KJ6,KG28,39,5.4
KJ7,KG28,38,5.3
KJ8,KG28,37,5.1
KJ9,KG28,35,4.9
KJ10,KG28,34,4.8
KJ11,KG28,32,4.5
KJ12,KG28,30,4.2
KJ13,KG28,28,3.9
KJ14,KG28,27,3.3
KJ15,KG28,30,3.6
KJ16,KG28,32,3.9
KJ17,KG28,35,4.2
KJ18,KG28,36,4.3
KJ19,KG28,38,4.5
KJ20,KG28,42,5.0
KJ21,KG28,44,5.2
KJ22,KG28,47,5.1
KJ23,KG28,50,5.4
KJ24,KG28,52,5.5
KJ25,KG28,55,5.4
KJ26,KG28,57,5.5
KJ27,KG28,60,5.7
KJ28,KG28,61,6.0
KJ29,KG28,65,5.6
KJ30,KG28,67,5.7
KJ31,KG28,70,6.0
KJ32,KG28,71,6.1
KJ33,KG28,74,5.5
KJ34,KG28,76,5.6
KJ35,KG28,79,6.1
KJ36,KG28,82,5.8
KJ37,KG28,86,5.4
KG4,KG28,66,4.6
KG5,KG28,69,4.5
KG5A,KG28,58,4.3
KG6,KG28,56,4.1
KG7,KG28,52,3.9
KG8,KG28,50,3.7
KG9,KG28,48,3.6
KG10,KG28,46,3.4
KG12,KG28,43,3.2
KG12A,KG28,40,3.8
KG13,KG28,38,3.5
KG14,KG28,35,3.3
KG15,KG28,33,3.4
KG16,KG28,30,3.3
KG17,KG28,28,3.2
KG18A,KG28,25,3.4
KG20,KG28,23,3.1
KG21,KG28,21,2.9
KG22,KG28,16,2.7
KG23,KG28,11,2.6
KG24,KG28,11,2.4
KG25,KG28,10,2.0
KG26,KG28,7,1.8
KG27,KG28,4,1.2
KG28,KG28,0,0.0
KG29,KG28,4,1.3
KG30,KG28,7,1.5
KG31,KG28,9,1.8
KG33,KG28,12,2.5
KG34,KG28,15,2.7
KG35,KG28,18,2.7
KJ1,KG29,58,6.5
KJ2,KG29,55,6.7
KJ3,KG29,51,6.3
KJ4,KG29,49,6.1
KJ5,KG29,43,5.9
KJ6,KG29,41,5.7
KJ7,KG29,40,5.6
KJ8,KG29,39,5.4
KJ9,KG29,37,5.2
KJ10,KG29,36,5.1
KJ11,KG29,34,4.8
KJ12,KG29,32,4.5
KJ13,KG29,30,4.2
KJ14,KG29,29,3.5
KJ15,KG29,32,3.9
KJ16,KG29,34,4.2
KJ17,KG29,37,4.5
KJ18,KG29,38,4.5
KJ19,KG29,40,4.7
KJ20,KG29,44,5.2
KJ21,KG29,46,5.4
KJ22,KG29,49,5.4
KJ23,KG29,52,5.6
KJ24,KG29,54,5.8
KJ25,KG29,57,5.6
KJ26,KG29,59,5.8
KJ27,KG29,62,6.0
KJ28,KG29,63,6.2
KJ29,KG29,67,5.8
KJ30,KG29,69,6.0
KJ31,KG29,72,6.2
KJ32,KG29,73,6.3
KJ33,KG29,76,5.7
KJ34,KG29,78,5.8
KJ35,KG29,81,6.4
KJ36,KG29,84,6.1
KJ37,KG29,88,5.6
KG4,KG29,68,4.8
KG5,KG29,71,4.6
KG5A,KG29,60,4.4
KG6,KG29,58,4.3
KG7,KG29,54,4.0
KG8,KG29,52,3.9
KG9,KG29,50,3.7
KG10,KG29,48,3.6
KG12,KG29,46,3.4
KG12A,KG29,43,3.2
KG13,KG29,40,3.7
KG14,KG29,38,3.5
KG15,KG29,35,3.7
KG16,KG29,33,3.5
KG17,KG29,30,3.4
KG18A,KG29,28,3.2
KG20,KG29,25,3.4
KG21,KG29,23,3.2
KG22,KG29,21,3.0
KG23,KG29,16,2.7
KG24,KG29,11,2.8
KG25,KG29,11,2.4
KG26,KG29,10,2.0
KG27,KG29,7,1.6
KG28,KG29,4,1.3
KG29,KG29,0,0.0
KG30,KG29,4,1.1
KG31,KG29,7,1.5
KG33,KG29,9,2.2
KG34,KG29,12,2.3
KG35,KG29,21,2.7
KJ1,KG30,60,6.7
KJ2,KG30,57,6.8
KJ3,KG30,53,6.5
KJ4,KG30,51,6.2
KJ5,KG30,45,6.1
KJ6,KG30,43,5.9
KJ7,KG30,42,5.7
KJ8,KG30,41,5.5
KJ9,KG30,39,5.3
KJ10,KG30,38,5.2
KJ11,KG30,36,4.9
KJ12,KG30,34,4.7
KJ13,KG30,32,4.4
KJ14,KG30,31,3.6
KJ15,KG30,34,4.0
KJ16,KG30,36,4.3
KJ17,KG30,39,4.6
KJ18,KG30,40,4.7
KJ19,KG30,42,4.8
KJ20,KG30,46,5.4
KJ21,KG30,48,5.5
KJ22,KG30,51,5.5
KJ23,KG30,54,5.7
KJ24,KG30,56,5.9
KJ25,KG30,59,5.8
KJ26,KG30,61,5.9
KJ27,KG30,64,6.1
KJ28,KG30,65,6.3
KJ29,KG30,69,6.0
KJ30,KG30,71,6.1
KJ31,KG30,74,6.3
KJ32,KG30,75,6.4
KJ33,KG30,78,5.9
KJ34,KG30,80,6.0
KJ35,KG30,83,6.6
KJ36,KG30,86,6.2
KJ37,KG30,90,5.8
KG4,KG30,70,4.8
KG5,KG30,73,4.7
KG5A,KG30,62,4.5
KG6,KG30,60,4.4
KG7,KG30,56,4.1
KG8,KG30,54,4.0
KG9,KG30,52,3.8
KG10,KG30,50,3.6
KG12,KG30,48,3.5
KG12A,KG30,46,3.3
KG13,KG30,43,3.8
KG14,KG30,40,3.6
KG15,KG30,38,3.2
KG16,KG30,35,3.6
KG17,KG30,33,3.5
KG18A,KG30,30,3.3
KG20,KG30,28,3.1
KG21,KG30,25,3.3
KG22,KG30,23,3.2
KG23,KG30,21,2.8
KG24,KG30,16,2.7
KG25,KG30,11,2.6
KG26,KG30,11,2.2
KG27,KG30,10,1.8
KG28,KG30,7,1.5
KG29,KG30,4,1.1
KG30,KG30,0,0.0
KG31,KG30,4,1.3
KG33,KG30,7,2.0
KG34,KG30,9,2.2
KG35,KG30,19,2.5
KJ1,KG31,63,6.6
KJ2,KG31,60,6.7
KJ3,KG31,56,6.4
KJ4,KG31,54,6.1
KJ5,KG31,48,6.0
KJ6,KG31,46,5.8
KJ7,KG31,45,5.6
KJ8,KG31,44,5.5
KJ9,KG31,42,5.2
KJ10,KG31,41,5.1
KJ11,KG31,39,4.8
KJ12,KG31,37,4.6
KJ13,KG31,35,4.3
KJ14,KG31,34,3.3
KJ15,KG31,37,3.7
KJ16,KG31,39,4.0
KJ17,KG31,42,4.3
KJ18,KG31,43,4.3
KJ19,KG31,45,4.5
KJ20,KG31,49,5.0
KJ21,KG31,51,5.2
KJ22,KG31,54,5.2
KJ23,KG31,57,5.4
KJ24,KG31,59,5.6
KJ25,KG31,62,5.4
KJ26,KG31,64,5.6
KJ27,KG31,67,5.8
KJ28,KG31,68,6.0
KJ29,KG31,72,5.6
KJ30,KG31,74,5.8
KJ31,KG31,77,6.0
KJ32,KG31,78,6.1
KJ33,KG31,81,5.5
KJ34,KG31,83,5.6
KJ35,KG31,86,6.5
KJ36,KG31,89,6.1
KJ37,KG31,93,5.7
KG4,KG31,73,5.0
KG5,KG31,76,4.9
KG5A,KG31,65,4.6
KG6,KG31,63,4.5
KG7,KG31,59,4.3
KG8,KG31,57,4.1
KG9,KG31,55,3.9
KG10,KG31,53,3.8
KG12,KG31,50,3.6
KG12A,KG31,48,3.5
KG13,KG31,46,3.2
KG14,KG31,43,3.1
KG15,KG31,40,3.5
KG16,KG31,38,3.3
KG17,KG31,35,3.8
KG18A,KG31,33,3.6
KG20,KG31,30,3.4
KG21,KG31,28,3.2
KG22,KG31,25,3.1
KG23,KG31,23,3.2
KG24,KG31,21,3.0
KG25,KG31,16,2.7
KG26,KG31,11,2.6
KG27,KG31,11,2.1
KG28,KG31,10,1.8
KG29,KG31,7,1.5
KG30,KG31,4,1.3
KG31,KG31,0,0.0
KG33,KG31,4,1.7
KG34,KG31,7,1.8
KG35,KG31,15,2.1
KJ1,KG33,67,7.1
KJ2,KG33,64,7.2
KJ3,KG33,60,6.9
KJ4,KG33,58,6.6
KJ5,KG33,52,6.5
KJ6,KG33,50,6.3
KJ7,KG33,49,6.1
KJ8,KG33,48,5.9
KJ9,KG33,46,5.7
KJ10,KG33,45,5.6
KJ11,KG33,43,5.3
KJ12,KG33,41,5.1
KJ13,KG33,39,4.8
KJ14,KG33,38,3.7
KJ15,KG33,41,4.1
KJ16,KG33,43,4.4
KJ17,KG33,46,4.7
KJ18,KG33,47,4.7
KJ19,KG33,49,4.9
KJ20,KG33,53,5.4
KJ21,KG33,55,5.6
KJ22,KG33,58,5.6
KJ23,KG33,61,5.8
KJ24,KG33,63,6.0
KJ25,KG33,66,5.8
KJ26,KG33,68,6.0
KJ27,KG33,71,6.2
KJ28,KG33,72,6.4
KJ29,KG33,76,6.0
KJ30,KG33,78,6.2
KJ31,KG33,81,6.4
KJ32,KG33,82,6.5
KJ33,KG33,85,5.9
KJ34,KG33,87,6.0
KJ35,KG33,90,7.0
KJ36,KG33,93,6.6
KJ37,KG33,97,6.2
KG4,KG33,77,6.2
KG5,KG33,70,6.0
KG5A,KG33,69,5.7
KG6,KG33,67,5.6
KG7,KG33,63,5.3
KG8,KG33,61,5.1
KG9,KG33,59,4.9
KG10,KG33,57,4.7
KG12,KG33,53,4.5
KG12A,KG33,50,4.3
KG13,KG33,48,4.0
KG14,KG33,46,3.9
KG15,KG33,43,3.6
KG16,KG33,40,3.7
KG17,KG33,38,3.6
KG18A,KG33,35,3.5
KG20,KG33,33,3.3
KG21,KG33,30,3.7
KG22,KG33,28,3.6
KG23,KG33,25,3.3
KG24,KG33,23,3.1
KG25,KG33,21,3.3
KG26,KG33,16,3.0
KG27,KG33,11,2.6
KG28,KG33,11,2.5
KG29,KG33,10,2.2
KG30,KG33,7,2.0
KG31,KG33,4,1.7
KG33,KG33,0,0.0
KG34,KG33,4,1.1
KG35,KG33,5,1.4
KJ1,KG34,68,7.2
KJ2,KG34,65,7.3
KJ3,KG34,61,7.0
KJ4,KG34,59,6.8
KJ5,KG34,53,6.6
KJ6,KG34,51,6.4
KJ7,KG34,50,6.3
KJ8,KG34,49,6.1
KJ9,KG34,47,5.8
KJ10,KG34,46,5.7
KJ11,KG34,44,5.5
KJ12,KG34,42,5.2
KJ13,KG34,40,4.9
KJ14,KG34,39,3.8
KJ15,KG34,42,4.2
KJ16,KG34,44,4.5
KJ17,KG34,47,4.8
KJ18,KG34,48,4.8
KJ19,KG34,50,5.0
KJ20,KG34,54,5.5
KJ21,KG34,56,5.7
KJ22,KG34,59,5.7
KJ23,KG34,62,5.9
KJ24,KG34,64,6.1
KJ25,KG34,67,5.9
KJ26,KG34,69,6.1
KJ27,KG34,72,6.3
KJ28,KG34,73,6.5
KJ29,KG34,77,6.1
KJ30,KG34,79,6.3
KJ31,KG34,82,6.5
KJ32,KG34,83,6.6
KJ33,KG34,86,6.0
KJ34,KG34,88,6.1
KJ35,KG34,91,7.1
KJ36,KG34,94,6.7
KJ37,KG34,98,6.3
KG4,KG34,78,6.2
KG5,KG34,71,6.1
KG5A,KG34,70,5.8
KG6,KG34,68,5.7
KG7,KG34,64,5.4
KG8,KG34,62,5.2
KG9,KG34,60,5.0
KG10,KG34,58,4.8
KG12,KG34,55,4.6
KG12A,KG34,53,4.4
KG13,KG34,50,4.1
KG14,KG34,48,4.0
KG15,KG34,46,3.7
KG16,KG34,43,3.8
KG17,KG34,40,3.7
KG18A,KG34,38,3.6
KG20,KG34,35,3.4
KG21,KG34,33,3.3
KG22,KG34,30,3.7
KG23,KG34,28,3.4
KG24,KG34,25,3.3
KG25,KG34,23,3.4
KG26,KG34,21,3.1
KG27,KG34,16,2.7
KG28,KG34,11,2.7
KG29,KG34,11,2.3
KG30,KG34,10,2.2
KG31,KG34,7,1.8
KG33,KG34,4,1.1
KG34,KG34,0,0.0
KG35,KG34,3,1.2
KJ1,KG35,71,6.8
KJ2,KG35,68,7.0
KJ3,KG35,64,6.6
KJ4,KG35,62,6.4
KJ5,KG35,56,6.2
KJ6,KG35,54,6.0
KJ7,KG35,53,5.9
KJ8,KG35,52,5.7
KJ9,KG35,50,5.5
KJ10,KG35,49,5.4
KJ11,KG35,47,5.1
KJ12,KG35,45,4.8
KJ13,KG35,43,4.5
KJ14,KG35,42,3.2
KJ15,KG35,45,3.6
KJ16,KG35,47,3.9
KJ17,KG35,50,4.2
KJ18,KG35,51,4.2
KJ19,KG35,53,4.4
KJ20,KG35,57,5.0
KJ21,KG35,59,5.1
KJ22,KG35,62,5.1
KJ23,KG35,65,5.3
KJ24,KG35,67,5.5
KJ25,KG35,70,5.4
KJ26,KG35,72,5.5
KJ27,KG35,75,5.7
KJ28,KG35,76,5.9
KJ29,KG35,80,5.6
KJ30,KG35,82,5.7
KJ31,KG35,85,5.9
KJ32,KG35,86,6.0
KJ33,KG35,89,5.5
KJ34,KG35,91,5.6
KJ35,KG35,94,6.7
KJ36,KG35,97,6.4
KJ37,KG35,101,5.9
KG4,KG35,81,6.4
KG5,KG35,74,6.3
KG5A,KG35,73,6.0
KG6,KG35,71,5.8
KG7,KG35,67,5.5
KG8,KG35,65,5.4
KG9,KG35,63,5.1
KG10,KG35,61,5.0
KG12,KG35,58,4.8
KG12A,KG35,55,4.6
KG13,KG35,53,4.3
KG14,KG35,50,4.2
KG15,KG35,48,3.8
KG16,KG35,46,3.2
KG17,KG35,43,3.2
KG18A,KG35,40,3.8
KG20,KG35,38,3.6
KG21,KG35,35,3.4
KG22,KG35,33,3.3
KG23,KG35,30,3.6
KG24,KG35,28,3.5
KG25,KG35,25,3.2
KG26,KG35,23,3.4
KG27,KG35,21,3.0
KG28,KG35,16,2.7
KG29,KG35,11,2.7
KG30,KG35,11,2.5
KG31,KG35,10,2.1
KG33,KG35,7,1.4
KG34,KG35,4,1.2
KG35,KG35,0,0.0
